OID,Country or Area,Year,Description,Magnitude,Value
22366..CZF...,BRAZIL,1996,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,79.2177
22366..CZF...,BRAZIL,1995,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,78.2375
22366..CZF...,BRAZIL,1994,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,76.8375
22366..CZF...,BRAZIL,1993,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,71.3428
22366..CZF...,BRAZIL,1992,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,66.1337
22366..CZF...,BRAZIL,1991,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,68.9425
22366..CZF...,BRAZIL,1990,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,70.9174
22366..CZF...,BRAZIL,1989,INDUSTRIAL PRODUCTION SA 2005=100,INDEX NUMBER,77.7518
91866...ZF...,BULGARIA,2009,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,95.6167
91866...ZF...,BULGARIA,2008,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,116.983
91866...ZF...,BULGARIA,2007,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,116.208
91866...ZF...,BULGARIA,2006,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,106.017
91866...ZF...,BULGARIA,2005,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,100
91866...ZF...,BULGARIA,2004,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,93.7353
91866...ZF...,BULGARIA,2003,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,80.0678
91866...ZF...,BULGARIA,2002,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,70.2167
91866...ZF...,BULGARIA,2001,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,67.1062
91866...ZF...,BULGARIA,2000,INDUSTRIAL PRODUCTION 2005=100,INDEX NUMBER,65.6508
62266...ZF...,CAMEROON,2005,INDUSTRIAL PRODUCTION,INDEX NUMBER,100
62266...ZF...,CAMEROON,2004,INDUSTRIAL PRODUCTION,INDEX NUMBER,97.6973
62266...ZF...,CAMEROON,2003,INDUSTRIAL PRODUCTION,INDEX NUMBER,93.4199
62266...ZF...,CAMEROON,2002,INDUSTRIAL PRODUCTION,INDEX NUMBER,90.0366
62266...ZF...,CAMEROON,2001,INDUSTRIAL PRODUCTION,INDEX NUMBER,88.2414
62266...ZF...,CAMEROON,2000,INDUSTRIAL PRODUCTION,INDEX NUMBER,87.7581
62266...ZF...,CAMEROON,1999,INDUSTRIAL PRODUCTION,INDEX NUMBER,93.7651
62266...ZF...,CAMEROON,1998,INDUSTRIAL PRODUCTION,INDEX NUMBER,85.2033
62266...ZF...,CAMEROON,1997,INDUSTRIAL PRODUCTION,INDEX NUMBER,80.9225
62266...ZF...,CAMEROON,1996,INDUSTRIAL PRODUCTION,INDEX NUMBER,73.6726
15666...ZF...,CANADA,2009,INDUSTRIAL PRODUCTION,INDEX NUMBER,83.0731
15666..IZF...,CANADA,2009,INDUSTRIAL PRODUCTION,INDEX NUMBER,83.0731
15666..CZF...,CANADA,2009,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,102.853
15666..IZF...,CANADA,2008,INDUSTRIAL PRODUCTION,INDEX NUMBER,93.7117
15666...ZF...,CANADA,2008,INDUSTRIAL PRODUCTION,INDEX NUMBER,93.7117
15666..CZF...,CANADA,2008,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,106.17
15666..IZF...,CANADA,2007,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.913
15666...ZF...,CANADA,2007,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.913
15666..CZF...,CANADA,2007,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,105.505
15666..IZF...,CANADA,2006,INDUSTRIAL PRODUCTION,INDEX NUMBER,99.2494
15666...ZF...,CANADA,2006,INDUSTRIAL PRODUCTION,INDEX NUMBER,99.2494
15666..CZF...,CANADA,2006,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,102.85
15666..IZF...,CANADA,2005,INDUSTRIAL PRODUCTION,INDEX NUMBER,100
15666...ZF...,CANADA,2005,INDUSTRIAL PRODUCTION,INDEX NUMBER,100
15666..CZF...,CANADA,2005,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,100
15666..IZF...,CANADA,2004,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.0851
15666...ZF...,CANADA,2004,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.0851
15666..CZF...,CANADA,2004,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,96.9078
15666..IZF...,CANADA,2003,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.4971
15666...ZF...,CANADA,2003,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.4971
15666..CZF...,CANADA,2003,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,93.9296
15666..IZF...,CANADA,2002,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.4068
15666...ZF...,CANADA,2002,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.4068
15666..CZF...,CANADA,2002,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,91.9752
15666..IZF...,CANADA,2001,INDUSTRIAL PRODUCTION,INDEX NUMBER,94.9096
15666...ZF...,CANADA,2001,INDUSTRIAL PRODUCTION,INDEX NUMBER,94.9096
15666..CZF...,CANADA,2001,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,89.6228
15666..IZF...,CANADA,2000,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.8916
15666...ZF...,CANADA,2000,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.8916
15666..CZF...,CANADA,2000,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,88.2577
15666..IZF...,CANADA,1999,INDUSTRIAL PRODUCTION,INDEX NUMBER,91.0332
15666...ZF...,CANADA,1999,INDUSTRIAL PRODUCTION,INDEX NUMBER,91.0332
15666..CZF...,CANADA,1999,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,83.6426
15666..IZF...,CANADA,1998,INDUSTRIAL PRODUCTION,INDEX NUMBER,85.9799
15666...ZF...,CANADA,1998,INDUSTRIAL PRODUCTION,INDEX NUMBER,85.9799
15666..CZF...,CANADA,1998,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,79.2025
15666..IZF...,CANADA,1997,INDUSTRIAL PRODUCTION,INDEX NUMBER,83.0779
15666...ZF...,CANADA,1997,INDUSTRIAL PRODUCTION,INDEX NUMBER,83.0779
15666..CZF...,CANADA,1997,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,76.1984
15666..IZF...,CANADA,1996,INDUSTRIAL PRODUCTION,INDEX NUMBER,78.6399
15666...ZF...,CANADA,1996,INDUSTRIAL PRODUCTION,INDEX NUMBER,78.6399
15666..CZF...,CANADA,1996,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,73.1241
15666..IZF...,CANADA,1995,INDUSTRIAL PRODUCTION,INDEX NUMBER,77.7161
15666...ZF...,CANADA,1995,INDUSTRIAL PRODUCTION,INDEX NUMBER,77.7161
15666..CZF...,CANADA,1995,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,72.1009
15666KR.ZF...,CANADA,1995,GOLD PRODUCTION,INDEX NUMBER,100
15666..CZF...,CANADA,1994,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,68.9713
15666KR.ZF...,CANADA,1994,GOLD PRODUCTION,INDEX NUMBER,97.787
15666..CZF...,CANADA,1993,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,64.793
15666KR.ZF...,CANADA,1993,GOLD PRODUCTION,INDEX NUMBER,100.901
15666..CZF...,CANADA,1992,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,61.988
15666KR.ZF...,CANADA,1992,GOLD PRODUCTION,INDEX NUMBER,105.695
15666..CZF...,CANADA,1991,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,61.2953
15666KR.ZF...,CANADA,1991,GOLD PRODUCTION,INDEX NUMBER,115.567
15666..CZF...,CANADA,1990,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,63.992
15666KR.ZF...,CANADA,1990,GOLD PRODUCTION,INDEX NUMBER,110.954
15666..CZF...,CANADA,1989,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,66.192
15666KR.ZF...,CANADA,1989,GOLD PRODUCTION,INDEX NUMBER,106.279
15666..CZF...,CANADA,1988,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,66.2865
15666KR.ZF...,CANADA,1988,GOLD PRODUCTION,INDEX NUMBER,91.0136
15666..CZF...,CANADA,1987,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,62.9492
15666KR.ZF...,CANADA,1987,GOLD PRODUCTION,INDEX NUMBER,78.1911
15666..CZF...,CANADA,1986,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,60.0241
15666KR.ZF...,CANADA,1986,GOLD PRODUCTION,INDEX NUMBER,69.4699
15666..CZF...,CANADA,1985,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,60.0712
15666KR.ZF...,CANADA,1985,GOLD PRODUCTION,INDEX NUMBER,59.1142
15666..CZF...,CANADA,1984,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,56.9059
15666KR.ZF...,CANADA,1984,GOLD PRODUCTION,INDEX NUMBER,56.3355
15666..CZF...,CANADA,1983,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,50.7439
15666KR.ZF...,CANADA,1983,GOLD PRODUCTION,INDEX NUMBER,49.6295
15666..CZF...,CANADA,1982,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,47.6572
15666KR.ZF...,CANADA,1982,GOLD PRODUCTION,INDEX NUMBER,43.7046
15666..CZF...,CANADA,1981,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,52.8396
15666KR.ZF...,CANADA,1981,GOLD PRODUCTION,INDEX NUMBER,31.7618
15666..CZF...,CANADA,1980,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,51.77
15666KR.ZF...,CANADA,1980,GOLD PRODUCTION,INDEX NUMBER,33.0641
15666..CZF...,CANADA,1979,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,53.594
15666KR.ZF...,CANADA,1979,GOLD PRODUCTION,INDEX NUMBER,34.5276
15666..CZF...,CANADA,1978,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,50.6029
15666KR.ZF...,CANADA,1978,GOLD PRODUCTION,INDEX NUMBER,36.4335
15666..CZF...,CANADA,1977,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,48.622
15666KR.ZF...,CANADA,1977,GOLD PRODUCTION,INDEX NUMBER,36.4045
15666..CZF...,CANADA,1976,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,47.5432
15666KR.ZF...,CANADA,1976,GOLD PRODUCTION,INDEX NUMBER,35.5254
15666..CZF...,CANADA,1975,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,45.0719
15666KR.ZF...,CANADA,1975,GOLD PRODUCTION,INDEX NUMBER,34.1009
15666..CZF...,CANADA,1974,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,47.9388
15666KR.ZF...,CANADA,1974,GOLD PRODUCTION,INDEX NUMBER,35.6551
15666..CZF...,CANADA,1973,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,46.3566
15666KR.ZF...,CANADA,1973,GOLD PRODUCTION,INDEX NUMBER,41.0317
15666..CZF...,CANADA,1972,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,42.1495
15666KR.ZF...,CANADA,1972,GOLD PRODUCTION,INDEX NUMBER,43.6343
15666..CZF...,CANADA,1971,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,39.1911
15666KR.ZF...,CANADA,1971,GOLD PRODUCTION,INDEX NUMBER,47.4778
15666..CZF...,CANADA,1970,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,37.1847
15666KR.ZF...,CANADA,1970,GOLD PRODUCTION,INDEX NUMBER,50.5853
15666..CZF...,CANADA,1969,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,36.6084
15666KR.ZF...,CANADA,1969,GOLD PRODUCTION,INDEX NUMBER,53.4411
15666..CZF...,CANADA,1968,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,34.3563
15666KR.ZF...,CANADA,1968,GOLD PRODUCTION,INDEX NUMBER,57.5985
15666..CZF...,CANADA,1967,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,32.136
15666KR.ZF...,CANADA,1967,GOLD PRODUCTION,INDEX NUMBER,62.1974
15666..CZF...,CANADA,1966,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,31.0382
15666KR.ZF...,CANADA,1966,GOLD PRODUCTION,INDEX NUMBER,68.7487
15666..CZF...,CANADA,1965,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,29.1626
15666KR.ZF...,CANADA,1965,GOLD PRODUCTION,INDEX NUMBER,75.3217
15666..CZF...,CANADA,1964,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,26.93
15666KR.ZF...,CANADA,1964,GOLD PRODUCTION,INDEX NUMBER,79.7734
15666..CZF...,CANADA,1963,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,24.494
15666KR.ZF...,CANADA,1963,GOLD PRODUCTION,INDEX NUMBER,83.4062
15666..CZF...,CANADA,1962,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,22.9896
15666KR.ZF...,CANADA,1962,GOLD PRODUCTION,INDEX NUMBER,87.7527
15666..CZF...,CANADA,1961,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,21.1989
15666KR.ZF...,CANADA,1961,GOLD PRODUCTION,INDEX NUMBER,93.926
15666..CZF...,CANADA,1960,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,20.3893
15666KR.ZF...,CANADA,1960,GOLD PRODUCTION,INDEX NUMBER,97.1807
15666..CZF...,CANADA,1959,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,19.9438
15666KR.ZF...,CANADA,1959,GOLD PRODUCTION,INDEX NUMBER,94.1359
15666..CZF...,CANADA,1958,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,18.2945
15666KR.ZF...,CANADA,1958,GOLD PRODUCTION,INDEX NUMBER,95.9635
15666..CZF...,CANADA,1957,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,18.4836
15666KR.ZF...,CANADA,1957,GOLD PRODUCTION,INDEX NUMBER,93.128
15666..CZF...,CANADA,1956,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,18.2008
15666KR.ZF...,CANADA,1956,GOLD PRODUCTION,INDEX NUMBER,92.0356
15666..CZF...,CANADA,1955,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,16.4825
15666KR.ZF...,CANADA,1955,GOLD PRODUCTION,INDEX NUMBER,95.3545
15666..CZF...,CANADA,1954,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,14.8491
15666KR.ZF...,CANADA,1954,GOLD PRODUCTION,INDEX NUMBER,91.6792
15666..CZF...,CANADA,1953,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,14.8704
15666KR.ZF...,CANADA,1953,GOLD PRODUCTION,INDEX NUMBER,85.169
15666..CZF...,CANADA,1952,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,13.8521
15666KR.ZF...,CANADA,1952,GOLD PRODUCTION,INDEX NUMBER,93.8854
15666..CZF...,CANADA,1951,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,13.3006
15666KR.ZF...,CANADA,1951,GOLD PRODUCTION,INDEX NUMBER,92.2463
15666..CZF...,CANADA,1950,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,12.1551
15666KR.ZF...,CANADA,1950,GOLD PRODUCTION,INDEX NUMBER,93.2346
15666..CZF...,CANADA,1949,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,11.3278
15666KR.ZF...,CANADA,1949,GOLD PRODUCTION,INDEX NUMBER,86.5989
15666..CZF...,CANADA,1948,IND.PRODUCTION SEAS. ADJ.,INDEX NUMBER,10.9247
15666KR.ZF...,CANADA,1948,GOLD PRODUCTION,INDEX NUMBER,74.0842
22866EY.ZF...,CHILE,2009,MANUFACTURING PRODUCTION,INDEX NUMBER,100.483
22866EY.ZF...,CHILE,2008,MANUFACTURING PRODUCTION,INDEX NUMBER,107.721
22866ZX.ZF...,CHILE,2007,MINING PRODUCTION,INDEX NUMBER,104.623
22866EY.ZF...,CHILE,2007,MANUFACTURING PRODUCTION,INDEX NUMBER,107.493
22866ZX.ZF...,CHILE,2006,MINING PRODUCTION,INDEX NUMBER,100.694
22866EY.ZF...,CHILE,2006,MANUFACTURING PRODUCTION,INDEX NUMBER,103.232
22866ZX.ZF...,CHILE,2005,MINING PRODUCTION,INDEX NUMBER,100
22866EY.ZF...,CHILE,2005,MANUFACTURING PRODUCTION,INDEX NUMBER,100
22866C..ZF...,CHILE,2005,COPPER PRODUCTION,INDEX NUMBER,100
22866ZX.ZF...,CHILE,2004,MINING PRODUCTION,INDEX NUMBER,100.763
22866EY.ZF...,CHILE,2004,MANUFACTURING PRODUCTION,INDEX NUMBER,94.8343
22866C..ZF...,CHILE,2004,COPPER PRODUCTION,INDEX NUMBER,101.659
22866ZX.ZF...,CHILE,2003,MINING PRODUCTION,INDEX NUMBER,91.5395
22866EY.ZF...,CHILE,2003,MANUFACTURING PRODUCTION,INDEX NUMBER,87.203
22866C..ZF...,CHILE,2003,COPPER PRODUCTION,INDEX NUMBER,92.0975
22866ZX.ZF...,CHILE,2002,MINING PRODUCTION,INDEX NUMBER,85.6557
22866EY.ZF...,CHILE,2002,MANUFACTURING PRODUCTION,INDEX NUMBER,82.9006
22866C..ZF...,CHILE,2002,COPPER PRODUCTION,INDEX NUMBER,86.6581
22866ZX.ZF...,CHILE,2001,MINING PRODUCTION,INDEX NUMBER,89.0873
22866EY.ZF...,CHILE,2001,MANUFACTURING PRODUCTION,INDEX NUMBER,82.2771
22866C..ZF...,CHILE,2001,COPPER PRODUCTION,INDEX NUMBER,89.413
22866ZX.ZF...,CHILE,2000,MINING PRODUCTION,INDEX NUMBER,86.9316
22866EY.ZF...,CHILE,2000,MANUFACTURING PRODUCTION,INDEX NUMBER,80.7735
22866C..ZF...,CHILE,2000,COPPER PRODUCTION,INDEX NUMBER,87.1667
22866ZX.ZF...,CHILE,1999,MINING PRODUCTION,INDEX NUMBER,83.2389
22866EY.ZF...,CHILE,1999,MANUFACTURING PRODUCTION,INDEX NUMBER,77.9588
22866C..ZF...,CHILE,1999,COPPER PRODUCTION,INDEX NUMBER,83.043
22866ZX.ZF...,CHILE,1998,MINING PRODUCTION,INDEX NUMBER,71.568
22866EY.ZF...,CHILE,1998,MANUFACTURING PRODUCTION,INDEX NUMBER,77.945
22866C..ZF...,CHILE,1998,COPPER PRODUCTION,INDEX NUMBER,69.3907
22866ZX.ZF...,CHILE,1997,MINING PRODUCTION,INDEX NUMBER,67.1875
22866EY.ZF...,CHILE,1997,MANUFACTURING PRODUCTION,INDEX NUMBER,77.8442
22866C..ZF...,CHILE,1997,COPPER PRODUCTION,INDEX NUMBER,64.461
22866ZX.ZF...,CHILE,1996,MINING PRODUCTION,INDEX NUMBER,61.5837
22866EY.ZF...,CHILE,1996,MANUFACTURING PRODUCTION,INDEX NUMBER,74.1998
22866C..ZF...,CHILE,1996,COPPER PRODUCTION,INDEX NUMBER,58.5811
22866ZX.ZF...,CHILE,1995,MINING PRODUCTION,INDEX NUMBER,50.1402
22866EY.ZF...,CHILE,1995,MANUFACTURING PRODUCTION,INDEX NUMBER,71.5363
22866C..ZF...,CHILE,1995,COPPER PRODUCTION,INDEX NUMBER,46.9478
22866ZX.ZF...,CHILE,1994,MINING PRODUCTION,INDEX NUMBER,45.2416
22866EY.ZF...,CHILE,1994,MANUFACTURING PRODUCTION,INDEX NUMBER,68.2586
22866C..ZF...,CHILE,1994,COPPER PRODUCTION,INDEX NUMBER,41.7754
22866ZX.ZF...,CHILE,1993,MINING PRODUCTION,INDEX NUMBER,42.7808
22866EY.ZF...,CHILE,1993,MANUFACTURING PRODUCTION,INDEX NUMBER,66.5625
22866C..ZF...,CHILE,1993,COPPER PRODUCTION,INDEX NUMBER,39.5064
22866ZX.ZF...,CHILE,1992,MINING PRODUCTION,INDEX NUMBER,40.9273
22866EY.ZF...,CHILE,1992,MANUFACTURING PRODUCTION,INDEX NUMBER,65.1322
22866C..ZF...,CHILE,1992,COPPER PRODUCTION,INDEX NUMBER,37.0832
22866ZX.ZF...,CHILE,1991,MINING PRODUCTION,INDEX NUMBER,38.6132
22866EY.ZF...,CHILE,1991,MANUFACTURING PRODUCTION,INDEX NUMBER,58.1459
22866C..ZF...,CHILE,1991,COPPER PRODUCTION,INDEX NUMBER,34.8091
22866ZX.ZF...,CHILE,1990,MINING PRODUCTION,INDEX NUMBER,34.5378
22866EY.ZF...,CHILE,1990,MANUFACTURING PRODUCTION,INDEX NUMBER,55.2455
22866C..ZF...,CHILE,1990,COPPER PRODUCTION,INDEX NUMBER,30.3215
22866ZX.ZF...,CHILE,1989,MINING PRODUCTION,INDEX NUMBER,34.2615
22866EY.ZF...,CHILE,1989,MANUFACTURING PRODUCTION,INDEX NUMBER,54.7481
22866C..ZF...,CHILE,1989,COPPER PRODUCTION,INDEX NUMBER,30.837
22866ZX.ZF...,CHILE,1988,MINING PRODUCTION,INDEX NUMBER,31.1414
22866EY.ZF...,CHILE,1988,MANUFACTURING PRODUCTION,INDEX NUMBER,50.994
22866C..ZF...,CHILE,1988,COPPER PRODUCTION,INDEX NUMBER,27.5229
22866ZX.ZF...,CHILE,1987,MINING PRODUCTION,INDEX NUMBER,30.131
22866EY.ZF...,CHILE,1987,MANUFACTURING PRODUCTION,INDEX NUMBER,47.2837
22866C..ZF...,CHILE,1987,COPPER PRODUCTION,INDEX NUMBER,26.599
22866ZX.ZF...,CHILE,1986,MINING PRODUCTION,INDEX NUMBER,30.2794
22866EY.ZF...,CHILE,1986,MANUFACTURING PRODUCTION,INDEX NUMBER,45.405
22866C..ZF...,CHILE,1986,COPPER PRODUCTION,INDEX NUMBER,26.5542
22866ZX.ZF...,CHILE,1985,MINING PRODUCTION,INDEX NUMBER,30.0822
22866EY.ZF...,CHILE,1985,MANUFACTURING PRODUCTION,INDEX NUMBER,41.9299
22866C..ZF...,CHILE,1985,COPPER PRODUCTION,INDEX NUMBER,25.8218
22866ZX.ZF...,CHILE,1984,MINING PRODUCTION,INDEX NUMBER,29.18
22866EY.ZF...,CHILE,1984,MANUFACTURING PRODUCTION,INDEX NUMBER,41.9231
22866C..ZF...,CHILE,1984,COPPER PRODUCTION,INDEX NUMBER,24.8763
22866ZX.ZF...,CHILE,1983,MINING PRODUCTION,INDEX NUMBER,27.7631
22866EY.ZF...,CHILE,1983,MANUFACTURING PRODUCTION,INDEX NUMBER,38.0985
22866C..ZF...,CHILE,1983,COPPER PRODUCTION,INDEX NUMBER,23.8736
22866ZX.ZF...,CHILE,1982,MINING PRODUCTION,INDEX NUMBER,27.9009
22866EY.ZF...,CHILE,1982,MANUFACTURING PRODUCTION,INDEX NUMBER,36.3475
22866C..ZF...,CHILE,1982,COPPER PRODUCTION,INDEX NUMBER,23.9137
22866ZX.ZF...,CHILE,1981,MINING PRODUCTION,INDEX NUMBER,24.4772
22866EY.ZF...,CHILE,1981,MANUFACTURING PRODUCTION,INDEX NUMBER,42.6961
22866C..ZF...,CHILE,1981,COPPER PRODUCTION,INDEX NUMBER,20.5271
22866ZX.ZF...,CHILE,1980,MINING PRODUCTION,INDEX NUMBER,23.5157
22866EY.ZF...,CHILE,1980,MANUFACTURING PRODUCTION,INDEX NUMBER,42.8104
22866C..ZF...,CHILE,1980,COPPER PRODUCTION,INDEX NUMBER,20.2212
22866ZX.ZF...,CHILE,1979,MINING PRODUCTION,INDEX NUMBER,22.7026
22866EY.ZF...,CHILE,1979,MANUFACTURING PRODUCTION,INDEX NUMBER,40.3301
22866C..ZF...,CHILE,1979,COPPER PRODUCTION,INDEX NUMBER,20.3154
22866ZX.ZF...,CHILE,1978,MINING PRODUCTION,INDEX NUMBER,21.4008
22866EY.ZF...,CHILE,1978,MANUFACTURING PRODUCTION,INDEX NUMBER,37.4263
22866C..ZF...,CHILE,1978,COPPER PRODUCTION,INDEX NUMBER,19.5784
22866ZX.ZF...,CHILE,1977,MINING PRODUCTION,INDEX NUMBER,21.9452
22866EY.ZF...,CHILE,1977,MANUFACTURING PRODUCTION,INDEX NUMBER,34.8049
22866C..ZF...,CHILE,1977,COPPER PRODUCTION,INDEX NUMBER,20.0419
22866ZX.ZF...,CHILE,1976,MINING PRODUCTION,INDEX NUMBER,21.6311
22866EY.ZF...,CHILE,1976,MANUFACTURING PRODUCTION,INDEX NUMBER,31.6188
22866C..ZF...,CHILE,1976,COPPER PRODUCTION,INDEX NUMBER,19.2818
22866ZX.ZF...,CHILE,1975,MINING PRODUCTION,INDEX NUMBER,18.9717
22866EY.ZF...,CHILE,1975,MANUFACTURING PRODUCTION,INDEX NUMBER,30.1266
22866C..ZF...,CHILE,1975,COPPER PRODUCTION,INDEX NUMBER,15.8148
22866ZX.ZF...,CHILE,1974,MINING PRODUCTION,INDEX NUMBER,20.3538
22866EY.ZF...,CHILE,1974,MANUFACTURING PRODUCTION,INDEX NUMBER,41.9433
22866C..ZF...,CHILE,1974,COPPER PRODUCTION,INDEX NUMBER,17.2053
22866ZX.ZF...,CHILE,1973,MINING PRODUCTION,INDEX NUMBER,16.9196
22866EY.ZF...,CHILE,1973,MANUFACTURING PRODUCTION,INDEX NUMBER,43.5565
22866C..ZF...,CHILE,1973,COPPER PRODUCTION,INDEX NUMBER,14.1276
22866ZX.ZF...,CHILE,1972,MINING PRODUCTION,INDEX NUMBER,16.7102
22866EY.ZF...,CHILE,1972,MANUFACTURING PRODUCTION,INDEX NUMBER,45.5327
22866C..ZF...,CHILE,1972,COPPER PRODUCTION,INDEX NUMBER,13.8124
22866ZX.ZF...,CHILE,1971,MINING PRODUCTION,INDEX NUMBER,17.2965
22866EY.ZF...,CHILE,1971,MANUFACTURING PRODUCTION,INDEX NUMBER,44.3228
22866C..ZF...,CHILE,1971,COPPER PRODUCTION,INDEX NUMBER,13.6456
22866ZX.ZF...,CHILE,1970,MINING PRODUCTION,INDEX NUMBER,16.8777
22866EY.ZF...,CHILE,1970,MANUFACTURING PRODUCTION,INDEX NUMBER,38.6362
22866C..ZF...,CHILE,1970,COPPER PRODUCTION,INDEX NUMBER,13.5158
22866ZX.ZF...,CHILE,1969,MINING PRODUCTION,INDEX NUMBER,16.9615
22866EY.ZF...,CHILE,1969,MANUFACTURING PRODUCTION,INDEX NUMBER,38.7169
22866C..ZF...,CHILE,1969,COPPER PRODUCTION,INDEX NUMBER,13.2933
22866ZX.ZF...,CHILE,1968,MINING PRODUCTION,INDEX NUMBER,16.3333
22866EY.ZF...,CHILE,1968,MANUFACTURING PRODUCTION,INDEX NUMBER,37.144
22866C..ZF...,CHILE,1968,COPPER PRODUCTION,INDEX NUMBER,12.6629
22866ZX.ZF...,CHILE,1967,MINING PRODUCTION,INDEX NUMBER,15.9978
22866EY.ZF...,CHILE,1967,MANUFACTURING PRODUCTION,INDEX NUMBER,37.2554
22866C..ZF...,CHILE,1967,COPPER PRODUCTION,INDEX NUMBER,12.4952
22866ZX.ZF...,CHILE,1966,MINING PRODUCTION,INDEX NUMBER,16.5583
